PING 129.70.141.143 (129.70.141.143) 56(84) bytes of data.
64 bytes from 129.70.141.143: icmp_seq=1242 ttl=64 time=9.93 ms
64 bytes from 129.70.141.143: icmp_seq=1243 ttl=64 time=15.5 ms
64 bytes from 129.70.141.143: icmp_seq=1244 ttl=64 time=15.1 ms
64 bytes from 129.70.141.143: icmp_seq=1245 ttl=64 time=18.1 ms
64 bytes from 129.70.141.143: icmp_seq=1246 ttl=64 time=14.3 ms
64 bytes from 129.70.141.143: icmp_seq=1247 ttl=64 time=18.7 ms
64 bytes from 129.70.141.143: icmp_seq=1248 ttl=64 time=10.1 ms
64 bytes from 129.70.141.143: icmp_seq=1249 ttl=64 time=8.03 ms
64 bytes from 129.70.141.143: icmp_seq=1250 ttl=64 time=7.49 ms
64 bytes from 129.70.141.143: icmp_seq=1251 ttl=64 time=13.8 ms
64 bytes from 129.70.141.143: icmp_seq=1252 ttl=64 time=19.5 ms
64 bytes from 129.70.141.143: icmp_seq=1253 ttl=64 time=12.5 ms
64 bytes from 129.70.141.143: icmp_seq=1254 ttl=64 time=23.3 ms
64 bytes from 129.70.141.143: icmp_seq=1255 ttl=64 time=8.72 ms
64 bytes from 129.70.141.143: icmp_seq=1256 ttl=64 time=499 ms
64 bytes from 129.70.141.143: icmp_seq=1257 ttl=64 time=39.3 ms
64 bytes from 129.70.141.143: icmp_seq=1258 ttl=64 time=20.2 ms
64 bytes from 129.70.141.143: icmp_seq=1259 ttl=64 time=13.7 ms
64 bytes from 129.70.141.143: icmp_seq=1260 ttl=64 time=9.61 ms
64 bytes from 129.70.141.143: icmp_seq=1261 ttl=64 time=10.3 ms
64 bytes from 129.70.141.143: icmp_seq=1262 ttl=64 time=14.3 ms
64 bytes from 129.70.141.143: icmp_seq=1277 ttl=64 time=22.5 ms
64 bytes from 129.70.141.143: icmp_seq=1278 ttl=64 time=13.0 ms
64 bytes from 129.70.141.143: icmp_seq=1279 ttl=64 time=12.6 ms
64 bytes from 129.70.141.143: icmp_seq=1280 ttl=64 time=10.7 ms
64 bytes from 129.70.141.143: icmp_seq=1281 ttl=64 time=8.90 ms
64 bytes from 129.70.141.143: icmp_seq=1282 ttl=64 time=8.56 ms
64 bytes from 129.70.141.143: icmp_seq=1283 ttl=64 time=13.2 ms
64 bytes from 129.70.141.143: icmp_seq=1284 ttl=64 time=4.31 ms
64 bytes from 129.70.141.143: icmp_seq=1285 ttl=64 time=10.8 ms
64 bytes from 129.70.141.143: icmp_seq=1286 ttl=64 time=17.9 ms
64 bytes from 129.70.141.143: icmp_seq=1287 ttl=64 time=7.07 ms
64 bytes from 129.70.141.143: icmp_seq=1288 ttl=64 time=16.0 ms
64 bytes from 129.70.141.143: icmp_seq=1289 ttl=64 time=5.10 ms
64 bytes from 129.70.141.143: icmp_seq=1290 ttl=64 time=18.4 ms
64 bytes from 129.70.141.143: icmp_seq=1291 ttl=64 time=19.7 ms
64 bytes from 129.70.141.143: icmp_seq=1292 ttl=64 time=16.5 ms
64 bytes from 129.70.141.143: icmp_seq=1293 ttl=64 time=7.38 ms
64 bytes from 129.70.141.143: icmp_seq=1294 ttl=64 time=23.4 ms
64 bytes from 129.70.141.143: icmp_seq=1295 ttl=64 time=12.4 ms
64 bytes from 129.70.141.143: icmp_seq=1296 ttl=64 time=11.4 ms
64 bytes from 129.70.141.143: icmp_seq=1297 ttl=64 time=11.8 ms
64 bytes from 129.70.141.143: icmp_seq=1298 ttl=64 time=15.8 ms
64 bytes from 129.70.141.143: icmp_seq=1299 ttl=64 time=13.8 ms
64 bytes from 129.70.141.143: icmp_seq=1300 ttl=64 time=4.70 ms
64 bytes from 129.70.141.143: icmp_seq=1301 ttl=64 time=10.2 ms
64 bytes from 129.70.141.143: icmp_seq=1302 ttl=64 time=10.0 ms
64 bytes from 129.70.141.143: icmp_seq=1303 ttl=64 time=15.7 ms
64 bytes from 129.70.141.143: icmp_seq=1304 ttl=64 time=7.46 ms
64 bytes from 129.70.141.143: icmp_seq=1305 ttl=64 time=12.5 ms
64 bytes from 129.70.141.143: icmp_seq=1306 ttl=64 time=11.2 ms
64 bytes from 129.70.141.143: icmp_seq=1307 ttl=64 time=25.4 ms
64 bytes from 129.70.141.143: icmp_seq=1308 ttl=64 time=8.46 ms
64 bytes from 129.70.141.143: icmp_seq=1309 ttl=64 time=6.93 ms
64 bytes from 129.70.141.143: icmp_seq=1310 ttl=64 time=13.8 ms
64 bytes from 129.70.141.143: icmp_seq=1311 ttl=64 time=19.9 ms
64 bytes from 129.70.141.143: icmp_seq=1312 ttl=64 time=9.17 ms
64 bytes from 129.70.141.143: icmp_seq=1313 ttl=64 time=16.7 ms
64 bytes from 129.70.141.143: icmp_seq=1314 ttl=64 time=14.2 ms
64 bytes from 129.70.141.143: icmp_seq=1315 ttl=64 time=14.3 ms
64 bytes from 129.70.141.143: icmp_seq=1316 ttl=64 time=12.0 ms
64 bytes from 129.70.141.143: icmp_seq=1317 ttl=64 time=33.2 ms
64 bytes from 129.70.141.143: icmp_seq=1318 ttl=64 time=17.6 ms
64 bytes from 129.70.141.143: icmp_seq=1319 ttl=64 time=8.44 ms
64 bytes from 129.70.141.143: icmp_seq=1320 ttl=64 time=14.5 ms
64 bytes from 129.70.141.143: icmp_seq=1321 ttl=64 time=21.3 ms
64 bytes from 129.70.141.143: icmp_seq=1322 ttl=64 time=4.20 ms
64 bytes from 129.70.141.143: icmp_seq=1323 ttl=64 time=13.8 ms
64 bytes from 129.70.141.143: icmp_seq=1324 ttl=64 time=23.5 ms
64 bytes from 129.70.141.143: icmp_seq=1325 ttl=64 time=7.55 ms
64 bytes from 129.70.141.143: icmp_seq=1326 ttl=64 time=6.10 ms
64 bytes from 129.70.141.143: icmp_seq=1327 ttl=64 time=12.7 ms
64 bytes from 129.70.141.143: icmp_seq=1328 ttl=64 time=18.7 ms
64 bytes from 129.70.141.143: icmp_seq=1329 ttl=64 time=17.1 ms
64 bytes from 129.70.141.143: icmp_seq=1330 ttl=64 time=8.30 ms
64 bytes from 129.70.141.143: icmp_seq=1331 ttl=64 time=8.82 ms
64 bytes from 129.70.141.143: icmp_seq=1332 ttl=64 time=19.5 ms
64 bytes from 129.70.141.143: icmp_seq=1333 ttl=64 time=23.1 ms
64 bytes from 129.70.141.143: icmp_seq=1334 ttl=64 time=18.1 ms
64 bytes from 129.70.141.143: icmp_seq=1335 ttl=64 time=9.17 ms
64 bytes from 129.70.141.143: icmp_seq=1336 ttl=64 time=15.9 ms
64 bytes from 129.70.141.143: icmp_seq=1337 ttl=64 time=6.12 ms
64 bytes from 129.70.141.143: icmp_seq=1338 ttl=64 time=5.37 ms
64 bytes from 129.70.141.143: icmp_seq=1339 ttl=64 time=4.37 ms
64 bytes from 129.70.141.143: icmp_seq=1340 ttl=64 time=10.2 ms
64 bytes from 129.70.141.143: icmp_seq=1341 ttl=64 time=16.6 ms
64 bytes from 129.70.141.143: icmp_seq=1356 ttl=64 time=21.2 ms
64 bytes from 129.70.141.143: icmp_seq=1357 ttl=64 time=3.92 ms
64 bytes from 129.70.141.143: icmp_seq=1358 ttl=64 time=32.7 ms
64 bytes from 129.70.141.143: icmp_seq=1359 ttl=64 time=16.3 ms
64 bytes from 129.70.141.143: icmp_seq=1360 ttl=64 time=14.5 ms
64 bytes from 129.70.141.143: icmp_seq=1361 ttl=64 time=13.1 ms
64 bytes from 129.70.141.143: icmp_seq=1362 ttl=64 time=11.9 ms
64 bytes from 129.70.141.143: icmp_seq=1363 ttl=64 time=24.8 ms
64 bytes from 129.70.141.143: icmp_seq=1364 ttl=64 time=8.55 ms
64 bytes from 129.70.141.143: icmp_seq=1365 ttl=64 time=14.8 ms
64 bytes from 129.70.141.143: icmp_seq=1366 ttl=64 time=12.9 ms
64 bytes from 129.70.141.143: icmp_seq=1367 ttl=64 time=19.9 ms
64 bytes from 129.70.141.143: icmp_seq=1368 ttl=64 time=11.0 ms
64 bytes from 129.70.141.143: icmp_seq=1369 ttl=64 time=9.77 ms
64 bytes from 129.70.141.143: icmp_seq=1370 ttl=64 time=10.6 ms
64 bytes from 129.70.141.143: icmp_seq=1371 ttl=64 time=13.6 ms
64 bytes from 129.70.141.143: icmp_seq=1372 ttl=64 time=51.9 ms
64 bytes from 129.70.141.143: icmp_seq=1373 ttl=64 time=19.9 ms
64 bytes from 129.70.141.143: icmp_seq=1374 ttl=64 time=10.8 ms
64 bytes from 129.70.141.143: icmp_seq=1375 ttl=64 time=15.8 ms
64 bytes from 129.70.141.143: icmp_seq=1376 ttl=64 time=279 ms
64 bytes from 129.70.141.143: icmp_seq=1377 ttl=64 time=208 ms
64 bytes from 129.70.141.143: icmp_seq=1378 ttl=64 time=100 ms
64 bytes from 129.70.141.143: icmp_seq=1379 ttl=64 time=14.1 ms
64 bytes from 129.70.141.143: icmp_seq=1380 ttl=64 time=12.4 ms
64 bytes from 129.70.141.143: icmp_seq=1381 ttl=64 time=21.2 ms
64 bytes from 129.70.141.143: icmp_seq=1382 ttl=64 time=16.1 ms
64 bytes from 129.70.141.143: icmp_seq=1383 ttl=64 time=6.66 ms
64 bytes from 129.70.141.143: icmp_seq=1384 ttl=64 time=5.12 ms
64 bytes from 129.70.141.143: icmp_seq=1385 ttl=64 time=14.9 ms
64 bytes from 129.70.141.143: icmp_seq=1386 ttl=64 time=10.3 ms
64 bytes from 129.70.141.143: icmp_seq=1387 ttl=64 time=17.1 ms
64 bytes from 129.70.141.143: icmp_seq=1388 ttl=64 time=15.5 ms
64 bytes from 129.70.141.143: icmp_seq=1403 ttl=64 time=28.7 ms
64 bytes from 129.70.141.143: icmp_seq=1404 ttl=64 time=11.0 ms
64 bytes from 129.70.141.143: icmp_seq=1411 ttl=64 time=28.1 ms
64 bytes from 129.70.141.143: icmp_seq=1412 ttl=64 time=14.9 ms
64 bytes from 129.70.141.143: icmp_seq=1427 ttl=64 time=47.5 ms
64 bytes from 129.70.141.143: icmp_seq=1428 ttl=64 time=14.2 ms
64 bytes from 129.70.141.143: icmp_seq=1429 ttl=64 time=12.8 ms
64 bytes from 129.70.141.143: icmp_seq=1435 ttl=64 time=64.0 ms
64 bytes from 129.70.141.143: icmp_seq=1436 ttl=64 time=7.99 ms
64 bytes from 129.70.141.143: icmp_seq=1437 ttl=64 time=7.42 ms
64 bytes from 129.70.141.143: icmp_seq=1443 ttl=64 time=44.7 ms
64 bytes from 129.70.141.143: icmp_seq=1444 ttl=64 time=11.7 ms
64 bytes from 129.70.141.143: icmp_seq=1446 ttl=64 time=16.8 ms
64 bytes from 129.70.141.143: icmp_seq=1447 ttl=64 time=15.9 ms
64 bytes from 129.70.141.143: icmp_seq=1448 ttl=64 time=13.5 ms
64 bytes from 129.70.141.143: icmp_seq=1449 ttl=64 time=16.0 ms
64 bytes from 129.70.141.143: icmp_seq=1450 ttl=64 time=12.2 ms
64 bytes from 129.70.141.143: icmp_seq=1451 ttl=64 time=18.5 ms
64 bytes from 129.70.141.143: icmp_seq=1452 ttl=64 time=7.55 ms
64 bytes from 129.70.141.143: icmp_seq=1453 ttl=64 time=7.72 ms
64 bytes from 129.70.141.143: icmp_seq=1454 ttl=64 time=4.19 ms
64 bytes from 129.70.141.143: icmp_seq=1455 ttl=64 time=11.1 ms
64 bytes from 129.70.141.143: icmp_seq=1456 ttl=64 time=10.6 ms
64 bytes from 129.70.141.143: icmp_seq=1457 ttl=64 time=8.49 ms
64 bytes from 129.70.141.143: icmp_seq=1458 ttl=64 time=16.5 ms
64 bytes from 129.70.141.143: icmp_seq=1459 ttl=64 time=12.6 ms
64 bytes from 129.70.141.143: icmp_seq=1460 ttl=64 time=21.0 ms
64 bytes from 129.70.141.143: icmp_seq=1461 ttl=64 time=17.5 ms
64 bytes from 129.70.141.143: icmp_seq=1462 ttl=64 time=7.97 ms
64 bytes from 129.70.141.143: icmp_seq=1463 ttl=64 time=6.81 ms
64 bytes from 129.70.141.143: icmp_seq=1464 ttl=64 time=20.5 ms
64 bytes from 129.70.141.143: icmp_seq=1465 ttl=64 time=4.06 ms
64 bytes from 129.70.141.143: icmp_seq=1467 ttl=64 time=11.8 ms
64 bytes from 129.70.141.143: icmp_seq=1469 ttl=64 time=7.97 ms
64 bytes from 129.70.141.143: icmp_seq=1470 ttl=64 time=29.0 ms
64 bytes from 129.70.141.143: icmp_seq=1471 ttl=64 time=6.84 ms
64 bytes from 129.70.141.143: icmp_seq=1472 ttl=64 time=43.4 ms
64 bytes from 129.70.141.143: icmp_seq=1473 ttl=64 time=9.83 ms
64 bytes from 129.70.141.143: icmp_seq=1474 ttl=64 time=8.67 ms
64 bytes from 129.70.141.143: icmp_seq=1475 ttl=64 time=7.67 ms
64 bytes from 129.70.141.143: icmp_seq=1476 ttl=64 time=11.9 ms
64 bytes from 129.70.141.143: icmp_seq=1477 ttl=64 time=11.9 ms
64 bytes from 129.70.141.143: icmp_seq=1478 ttl=64 time=24.3 ms
64 bytes from 129.70.141.143: icmp_seq=1479 ttl=64 time=9.13 ms
64 bytes from 129.70.141.143: icmp_seq=1480 ttl=64 time=7.10 ms
64 bytes from 129.70.141.143: icmp_seq=1481 ttl=64 time=6.38 ms
64 bytes from 129.70.141.143: icmp_seq=1482 ttl=64 time=14.2 ms
64 bytes from 129.70.141.143: icmp_seq=1483 ttl=64 time=20.6 ms
64 bytes from 129.70.141.143: icmp_seq=1484 ttl=64 time=31.2 ms
64 bytes from 129.70.141.143: icmp_seq=1485 ttl=64 time=15.9 ms
64 bytes from 129.70.141.143: icmp_seq=1486 ttl=64 time=5.61 ms
64 bytes from 129.70.141.143: icmp_seq=1487 ttl=64 time=24.1 ms
64 bytes from 129.70.141.143: icmp_seq=1488 ttl=64 time=18.6 ms
64 bytes from 129.70.141.143: icmp_seq=1489 ttl=64 time=9.13 ms
64 bytes from 129.70.141.143: icmp_seq=1490 ttl=64 time=22.3 ms
64 bytes from 129.70.141.143: icmp_seq=1491 ttl=64 time=14.8 ms
64 bytes from 129.70.141.143: icmp_seq=1492 ttl=64 time=3.92 ms
64 bytes from 129.70.141.143: icmp_seq=1493 ttl=64 time=18.4 ms
64 bytes from 129.70.141.143: icmp_seq=1494 ttl=64 time=9.25 ms
64 bytes from 129.70.141.143: icmp_seq=1495 ttl=64 time=9.05 ms
64 bytes from 129.70.141.143: icmp_seq=1496 ttl=64 time=196 ms
64 bytes from 129.70.141.143: icmp_seq=1497 ttl=64 time=183 ms
64 bytes from 129.70.141.143: icmp_seq=1498 ttl=64 time=3.37 ms
64 bytes from 129.70.141.143: icmp_seq=1499 ttl=64 time=17.8 ms
64 bytes from 129.70.141.143: icmp_seq=1500 ttl=64 time=15.7 ms
64 bytes from 129.70.141.143: icmp_seq=1501 ttl=64 time=6.53 ms
64 bytes from 129.70.141.143: icmp_seq=1502 ttl=64 time=4.35 ms
64 bytes from 129.70.141.143: icmp_seq=1503 ttl=64 time=18.4 ms
64 bytes from 129.70.141.143: icmp_seq=1504 ttl=64 time=17.6 ms
64 bytes from 129.70.141.143: icmp_seq=1505 ttl=64 time=93.5 ms
64 bytes from 129.70.141.143: icmp_seq=1506 ttl=64 time=13.4 ms
64 bytes from 129.70.141.143: icmp_seq=1507 ttl=64 time=13.1 ms
64 bytes from 129.70.141.143: icmp_seq=1508 ttl=64 time=10.5 ms
64 bytes from 129.70.141.143: icmp_seq=1509 ttl=64 time=8.80 ms
64 bytes from 129.70.141.143: icmp_seq=1510 ttl=64 time=14.7 ms
64 bytes from 129.70.141.143: icmp_seq=1511 ttl=64 time=12.6 ms
64 bytes from 129.70.141.143: icmp_seq=1512 ttl=64 time=28.6 ms
64 bytes from 129.70.141.143: icmp_seq=1513 ttl=64 time=16.2 ms
64 bytes from 129.70.141.143: icmp_seq=1514 ttl=64 time=16.0 ms
64 bytes from 129.70.141.143: icmp_seq=1515 ttl=64 time=15.1 ms
64 bytes from 129.70.141.143: icmp_seq=1516 ttl=64 time=13.6 ms
64 bytes from 129.70.141.143: icmp_seq=1517 ttl=64 time=11.5 ms
64 bytes from 129.70.141.143: icmp_seq=1518 ttl=64 time=24.7 ms
64 bytes from 129.70.141.143: icmp_seq=1519 ttl=64 time=8.31 ms
64 bytes from 129.70.141.143: icmp_seq=1520 ttl=64 time=13.6 ms
64 bytes from 129.70.141.143: icmp_seq=1521 ttl=64 time=12.8 ms
64 bytes from 129.70.141.143: icmp_seq=1522 ttl=64 time=58.6 ms
64 bytes from 129.70.141.143: icmp_seq=1523 ttl=64 time=20.3 ms
64 bytes from 129.70.141.143: icmp_seq=1524 ttl=64 time=29.9 ms
64 bytes from 129.70.141.143: icmp_seq=1525 ttl=64 time=6.68 ms
64 bytes from 129.70.141.143: icmp_seq=1526 ttl=64 time=4.87 ms
64 bytes from 129.70.141.143: icmp_seq=1527 ttl=64 time=19.0 ms
64 bytes from 129.70.141.143: icmp_seq=1528 ttl=64 time=9.62 ms
64 bytes from 129.70.141.143: icmp_seq=1529 ttl=64 time=15.6 ms
64 bytes from 129.70.141.143: icmp_seq=1530 ttl=64 time=6.11 ms
64 bytes from 129.70.141.143: icmp_seq=1531 ttl=64 time=48.3 ms
64 bytes from 129.70.141.143: icmp_seq=1532 ttl=64 time=11.1 ms
64 bytes from 129.70.141.143: icmp_seq=1674 ttl=64 time=7.86 ms
64 bytes from 129.70.141.143: icmp_seq=1675 ttl=64 time=13.9 ms
64 bytes from 129.70.141.143: icmp_seq=1676 ttl=64 time=19.5 ms
64 bytes from 129.70.141.143: icmp_seq=1677 ttl=64 time=11.6 ms
64 bytes from 129.70.141.143: icmp_seq=1678 ttl=64 time=10.2 ms
64 bytes from 129.70.141.143: icmp_seq=1679 ttl=64 time=35.1 ms
64 bytes from 129.70.141.143: icmp_seq=1680 ttl=64 time=267 ms
64 bytes from 129.70.141.143: icmp_seq=1681 ttl=64 time=14.5 ms
64 bytes from 129.70.141.143: icmp_seq=1682 ttl=64 time=13.0 ms
64 bytes from 129.70.141.143: icmp_seq=1684 ttl=64 time=11.9 ms
64 bytes from 129.70.141.143: icmp_seq=1685 ttl=64 time=20.6 ms
64 bytes from 129.70.141.143: icmp_seq=1686 ttl=64 time=9.09 ms
64 bytes from 129.70.141.143: icmp_seq=1687 ttl=64 time=12.6 ms
64 bytes from 129.70.141.143: icmp_seq=1688 ttl=64 time=13.8 ms
64 bytes from 129.70.141.143: icmp_seq=1689 ttl=64 time=12.4 ms
64 bytes from 129.70.141.143: icmp_seq=1690 ttl=64 time=21.0 ms
64 bytes from 129.70.141.143: icmp_seq=1691 ttl=64 time=11.9 ms
64 bytes from 129.70.141.143: icmp_seq=1692 ttl=64 time=17.2 ms
64 bytes from 129.70.141.143: icmp_seq=1693 ttl=64 time=474 ms
64 bytes from 129.70.141.143: icmp_seq=1694 ttl=64 time=40.2 ms
64 bytes from 129.70.141.143: icmp_seq=1695 ttl=64 time=223 ms
64 bytes from 129.70.141.143: icmp_seq=1696 ttl=64 time=10.5 ms
64 bytes from 129.70.141.143: icmp_seq=1697 ttl=64 time=38.9 ms
64 bytes from 129.70.141.143: icmp_seq=1698 ttl=64 time=7.85 ms
64 bytes from 129.70.141.143: icmp_seq=1699 ttl=64 time=13.8 ms
64 bytes from 129.70.141.143: icmp_seq=1700 ttl=64 time=14.2 ms
64 bytes from 129.70.141.143: icmp_seq=1701 ttl=64 time=11.2 ms
64 bytes from 129.70.141.143: icmp_seq=1702 ttl=64 time=12.0 ms
64 bytes from 129.70.141.143: icmp_seq=1703 ttl=64 time=22.0 ms
64 bytes from 129.70.141.143: icmp_seq=1704 ttl=64 time=9.13 ms
64 bytes from 129.70.141.143: icmp_seq=1705 ttl=64 time=21.0 ms
64 bytes from 129.70.141.143: icmp_seq=1706 ttl=64 time=12.0 ms
64 bytes from 129.70.141.143: icmp_seq=1707 ttl=64 time=13.2 ms
64 bytes from 129.70.141.143: icmp_seq=1708 ttl=64 time=9.98 ms
64 bytes from 129.70.141.143: icmp_seq=1709 ttl=64 time=13.3 ms
64 bytes from 129.70.141.143: icmp_seq=1710 ttl=64 time=19.9 ms
64 bytes from 129.70.141.143: icmp_seq=1711 ttl=64 time=7.76 ms
64 bytes from 129.70.141.143: icmp_seq=1712 ttl=64 time=4.68 ms
64 bytes from 129.70.141.143: icmp_seq=1713 ttl=64 time=9.88 ms
64 bytes from 129.70.141.143: icmp_seq=1714 ttl=64 time=17.1 ms
64 bytes from 129.70.141.143: icmp_seq=1715 ttl=64 time=22.2 ms
64 bytes from 129.70.141.143: icmp_seq=1716 ttl=64 time=10.5 ms
64 bytes from 129.70.141.143: icmp_seq=1717 ttl=64 time=12.4 ms
64 bytes from 129.70.141.143: icmp_seq=1718 ttl=64 time=21.0 ms
64 bytes from 129.70.141.143: icmp_seq=1719 ttl=64 time=10.0 ms
64 bytes from 129.70.141.143: icmp_seq=1720 ttl=64 time=8.46 ms
64 bytes from 129.70.141.143: icmp_seq=1721 ttl=64 time=15.2 ms
64 bytes from 129.70.141.143: icmp_seq=1722 ttl=64 time=32.6 ms
64 bytes from 129.70.141.143: icmp_seq=1723 ttl=64 time=26.0 ms
64 bytes from 129.70.141.143: icmp_seq=1724 ttl=64 time=18.4 ms
64 bytes from 129.70.141.143: icmp_seq=1725 ttl=64 time=17.5 ms
64 bytes from 129.70.141.143: icmp_seq=1726 ttl=64 time=7.89 ms
64 bytes from 129.70.141.143: icmp_seq=1727 ttl=64 time=6.30 ms
64 bytes from 129.70.141.143: icmp_seq=1728 ttl=64 time=7.05 ms
64 bytes from 129.70.141.143: icmp_seq=1729 ttl=64 time=44.4 ms
64 bytes from 129.70.141.143: icmp_seq=1730 ttl=64 time=18.3 ms
64 bytes from 129.70.141.143: icmp_seq=1731 ttl=64 time=17.7 ms
64 bytes from 129.70.141.143: icmp_seq=1732 ttl=64 time=14.9 ms
64 bytes from 129.70.141.143: icmp_seq=1733 ttl=64 time=5.94 ms
64 bytes from 129.70.141.143: icmp_seq=1734 ttl=64 time=14.0 ms
64 bytes from 129.70.141.143: icmp_seq=1735 ttl=64 time=38.3 ms
64 bytes from 129.70.141.143: icmp_seq=1736 ttl=64 time=232 ms
64 bytes from 129.70.141.143: icmp_seq=1737 ttl=64 time=218 ms
64 bytes from 129.70.141.143: icmp_seq=1738 ttl=64 time=92.8 ms
64 bytes from 129.70.141.143: icmp_seq=1739 ttl=64 time=5.57 ms
64 bytes from 129.70.141.143: icmp_seq=1740 ttl=64 time=11.5 ms
64 bytes from 129.70.141.143: icmp_seq=1741 ttl=64 time=9.83 ms
64 bytes from 129.70.141.143: icmp_seq=1742 ttl=64 time=15.6 ms
64 bytes from 129.70.141.143: icmp_seq=1743 ttl=64 time=184 ms
64 bytes from 129.70.141.143: icmp_seq=1744 ttl=64 time=19.6 ms
64 bytes from 129.70.141.143: icmp_seq=1745 ttl=64 time=19.9 ms
64 bytes from 129.70.141.143: icmp_seq=1746 ttl=64 time=9.53 ms
64 bytes from 129.70.141.143: icmp_seq=1747 ttl=64 time=26.2 ms
64 bytes from 129.70.141.143: icmp_seq=1748 ttl=64 time=8.10 ms
64 bytes from 129.70.141.143: icmp_seq=1749 ttl=64 time=13.5 ms
64 bytes from 129.70.141.143: icmp_seq=1750 ttl=64 time=11.1 ms
64 bytes from 129.70.141.143: icmp_seq=1751 ttl=64 time=10.5 ms
64 bytes from 129.70.141.143: icmp_seq=1752 ttl=64 time=8.20 ms
64 bytes from 129.70.141.143: icmp_seq=1753 ttl=64 time=822 ms
64 bytes from 129.70.141.143: icmp_seq=1754 ttl=64 time=16.8 ms
64 bytes from 129.70.141.143: icmp_seq=1755 ttl=64 time=35.6 ms
64 bytes from 129.70.141.143: icmp_seq=1756 ttl=64 time=12.1 ms
64 bytes from 129.70.141.143: icmp_seq=1757 ttl=64 time=10.9 ms
64 bytes from 129.70.141.143: icmp_seq=1758 ttl=64 time=8.81 ms
64 bytes from 129.70.141.143: icmp_seq=1759 ttl=64 time=8.45 ms
64 bytes from 129.70.141.143: icmp_seq=1760 ttl=64 time=12.7 ms
64 bytes from 129.70.141.143: icmp_seq=1761 ttl=64 time=17.0 ms
64 bytes from 129.70.141.143: icmp_seq=1762 ttl=64 time=166 ms
64 bytes from 129.70.141.143: icmp_seq=1763 ttl=64 time=17.7 ms
64 bytes from 129.70.141.143: icmp_seq=1764 ttl=64 time=251 ms
64 bytes from 129.70.141.143: icmp_seq=1765 ttl=64 time=13.3 ms
64 bytes from 129.70.141.143: icmp_seq=1766 ttl=64 time=12.3 ms
64 bytes from 129.70.141.143: icmp_seq=1767 ttl=64 time=15.1 ms
64 bytes from 129.70.141.143: icmp_seq=1768 ttl=64 time=17.4 ms
64 bytes from 129.70.141.143: icmp_seq=1769 ttl=64 time=22.7 ms
64 bytes from 129.70.141.143: icmp_seq=1770 ttl=64 time=27.2 ms
64 bytes from 129.70.141.143: icmp_seq=1771 ttl=64 time=5.21 ms
64 bytes from 129.70.141.143: icmp_seq=1772 ttl=64 time=19.7 ms
64 bytes from 129.70.141.143: icmp_seq=1773 ttl=64 time=9.64 ms
64 bytes from 129.70.141.143: icmp_seq=1774 ttl=64 time=7.87 ms
64 bytes from 129.70.141.143: icmp_seq=1775 ttl=64 time=15.1 ms
64 bytes from 129.70.141.143: icmp_seq=1776 ttl=64 time=7.36 ms
64 bytes from 129.70.141.143: icmp_seq=1777 ttl=64 time=20.7 ms
64 bytes from 129.70.141.143: icmp_seq=1778 ttl=64 time=13.1 ms
64 bytes from 129.70.141.143: icmp_seq=1779 ttl=64 time=8.60 ms
64 bytes from 129.70.141.143: icmp_seq=1780 ttl=64 time=15.3 ms
64 bytes from 129.70.141.143: icmp_seq=1781 ttl=64 time=5.50 ms
64 bytes from 129.70.141.143: icmp_seq=1782 ttl=64 time=12.4 ms
64 bytes from 129.70.141.143: icmp_seq=1783 ttl=64 time=10.2 ms
64 bytes from 129.70.141.143: icmp_seq=1784 ttl=64 time=9.15 ms
64 bytes from 129.70.141.143: icmp_seq=1785 ttl=64 time=8.12 ms
64 bytes from 129.70.141.143: icmp_seq=1786 ttl=64 time=7.76 ms
64 bytes from 129.70.141.143: icmp_seq=1787 ttl=64 time=4.53 ms
64 bytes from 129.70.141.143: icmp_seq=1788 ttl=64 time=10.8 ms
64 bytes from 129.70.141.143: icmp_seq=1789 ttl=64 time=9.46 ms
64 bytes from 129.70.141.143: icmp_seq=1790 ttl=64 time=15.8 ms
64 bytes from 129.70.141.143: icmp_seq=1791 ttl=64 time=17.7 ms
64 bytes from 129.70.141.143: icmp_seq=1792 ttl=64 time=11.1 ms
64 bytes from 129.70.141.143: icmp_seq=1793 ttl=64 time=32.8 ms
64 bytes from 129.70.141.143: icmp_seq=1794 ttl=64 time=17.3 ms
64 bytes from 129.70.141.143: icmp_seq=1795 ttl=64 time=16.1 ms
64 bytes from 129.70.141.143: icmp_seq=1796 ttl=64 time=14.7 ms
64 bytes from 129.70.141.143: icmp_seq=1797 ttl=64 time=13.1 ms
64 bytes from 129.70.141.143: icmp_seq=1798 ttl=64 time=4.01 ms
64 bytes from 129.70.141.143: icmp_seq=1799 ttl=64 time=71.7 ms
64 bytes from 129.70.141.143: icmp_seq=1800 ttl=64 time=9.68 ms
64 bytes from 129.70.141.143: icmp_seq=1801 ttl=64 time=23.5 ms
64 bytes from 129.70.141.143: icmp_seq=1802 ttl=64 time=13.7 ms
64 bytes from 129.70.141.143: icmp_seq=1803 ttl=64 time=33.3 ms
64 bytes from 129.70.141.143: icmp_seq=1804 ttl=64 time=17.8 ms
64 bytes from 129.70.141.143: icmp_seq=1805 ttl=64 time=10.7 ms
64 bytes from 129.70.141.143: icmp_seq=1806 ttl=64 time=6.42 ms
64 bytes from 129.70.141.143: icmp_seq=1807 ttl=64 time=12.7 ms
